Latitude,Longitude,Elevation
44.56630850000003,-92.50198583138169,206.3811645507812
44.56630850000003,-92.49524824355969,203.0
44.56630850000003,-92.48851065573764,203.0
44.56630850000003,-92.48177306791565,203.4605865478516
44.56630850000003,-92.47503548009364,203.0
44.56630850000003,-92.4682978922716,205.8883361816406
44.56630850000003,-92.46156030444959,203.0
44.56630850000003,-92.45482271662758,203.0
44.56630850000003,-92.44808512880556,203.0
44.5711034166667,-92.63,241.6291809082031
44.5711034166667,-92.62326241217798,230.23291015625
44.5711034166667,-92.61652482435595,231.474609375
44.5711034166667,-92.60978723653395,243.3047027587891
44.5711034166667,-92.60304964871193,243.1524505615234
44.5711034166667,-92.59631206088993,214.3967742919922
44.5711034166667,-92.58957447306791,217.9348754882812
44.5711034166667,-92.58283688524588,211.0930480957031
44.5711034166667,-92.57609929742388,203.9183044433594
44.5711034166667,-92.56936170960184,204.0473785400391
44.5711034166667,-92.56262412177985,206.5126800537109
44.5711034166667,-92.5558865339578,203.8981323242188
44.5711034166667,-92.54914894613579,207.9739685058594
44.5711034166667,-92.54241135831379,203.0
44.5711034166667,-92.53567377049177,207.8286437988281
44.5711034166667,-92.52893618266977,208.6383666992188
44.5711034166667,-92.52219859484774,208.2706756591797
44.5711034166667,-92.51546100702572,205.6950073242188
44.5711034166667,-92.5087234192037,203.0
44.5711034166667,-92.50198583138169,203.0
44.5711034166667,-92.49524824355969,203.0
44.5711034166667,-92.48851065573764,203.4855194091797
44.5711034166667,-92.48177306791565,204.8407897949219
44.5711034166667,-92.47503548009364,203.0
44.5711034166667,-92.4682978922716,203.0
44.5711034166667,-92.46156030444959,203.0
44.5711034166667,-92.45482271662758,203.0
44.5711034166667,-92.44808512880556,203.0
44.575898333333356,-92.63,209.0205688476562
44.575898333333356,-92.62326241217798,206.7129821777344
44.575898333333356,-92.61652482435595,208.3294982910156
44.575898333333356,-92.60978723653395,242.0607299804688
44.575898333333356,-92.60304964871193,219.5658569335938
44.575898333333356,-92.59631206088993,212.7184295654297
44.575898333333356,-92.58957447306791,207.9886474609375
44.575898333333356,-92.58283688524588,204.9450378417969
44.575898333333356,-92.57609929742388,203.8722686767578
44.575898333333356,-92.56936170960184,204.0420989990234
44.575898333333356,-92.56262412177985,204.0088653564453
44.575898333333356,-92.5558865339578,203.9734954833984
44.575898333333356,-92.54914894613579,203.0
44.575898333333356,-92.54241135831379,203.0
44.575898333333356,-92.53567377049177,203.0
